date,region,segment,plan,channel,active_customers,new_customers,churned_customers,monthly_revenue,discount_rate,support_tickets,avg_response_time_hours,nps_score
2025-11-01,emea,enterprise,starter,organic,52,2,1,12751.23,0.03,8,8.53,46
2025-11-01,emea,enterprise,starter,paid_search,64,3,2,15564.39,0.038,7,6.27,49
2025-11-01,emea,enterprise,starter,partner,69,2,1,16693.14,0.043,13,8.13,40
2025-11-01,emea,enterprise,starter,sales_outbound,74,3,1,17584.77,0.06,9,6.64,44
2025-11-01,emea,enterprise,growth,organic,143,7,3,82943.48,0.044,14,4.59,45
2025-11-01,emea,enterprise,growth,paid_search,153,7,3,88650.89,0.045,9,4.5,40
2025-11-01,emea,enterprise,growth,partner,160,8,4,91444.84,0.058,21,5.76,47
2025-11-01,emea,enterprise,growth,sales_outbound,175,6,4,101822.78,0.041,18,4.97,45
2025-11-01,emea,enterprise,enterprise,organic,310,16,8,442261.97,0.027,39,2.74,57
2025-11-01,emea,enterprise,enterprise,paid_search,366,12,10,501225.35,0.066,39,3.59,56
2025-11-01,emea,enterprise,enterprise,partner,401,15,7,549744.69,0.065,47,3.32,54
2025-11-01,emea,enterprise,enterprise,sales_outbound,460,24,11,621861.71,0.078,54,2.99,56
2025-11-01,apac,startup,starter,organic,199,13,9,10307.69,0.047,17,7.13,27
2025-11-01,apac,startup,starter,paid_search,213,14,9,11206.51,0.032,39,6.87,25
2025-11-01,apac,startup,starter,partner,217,15,11,11004.16,0.067,35,9.46,24
2025-11-01,apac,startup,starter,sales_outbound,237,18,9,11567.52,0.102,37,4.53,24
2025-11-01,apac,startup,growth,organic,446,30,21,54862.21,0.057,44,5.78,26
2025-11-01,apac,startup,growth,paid_search,495,34,25,61535.38,0.047,59,6.17,24
2025-11-01,apac,startup,growth,partner,566,31,26,70435.5,0.046,37,5.68,35
2025-11-01,apac,startup,growth,sales_outbound,640,42,31,73967.42,0.114,65,6.84,32
2025-11-01,apac,startup,enterprise,organic,1075,62,58,324651.56,0.042,128,5.54,30
2025-11-01,apac,startup,enterprise,paid_search,1205,82,50,346817.77,0.087,97,3.21,30
2025-11-01,apac,startup,enterprise,partner,1392,96,64,424335.37,0.033,102,3.06,42
2025-11-01,apac,startup,enterprise,sales_outbound,1589,93,79,461346.31,0.079,154,4.03,37
2025-11-01,apac,mid_market,starter,organic,99,4,3,8898.58,0.055,9,9.16,35
2025-11-01,apac,mid_market,starter,paid_search,137,8,3,12249.04,0.06,20,8.73,31
2025-11-01,apac,mid_market,starter,partner,144,7,5,13135.14,0.041,18,7.28,30
2025-11-01,apac,mid_market,starter,sales_outbound,153,9,5,14232.59,0.022,15,6.8,34
2025-11-01,apac,mid_market,growth,organic,272,15,7,58676.68,0.055,27,3.41,36
2025-11-01,apac,mid_market,growth,paid_search,291,17,11,65233.29,0.018,35,1.56,35
2025-11-01,apac,mid_market,growth,partner,336,16,9,73480.08,0.042,46,3.75,38
2025-11-01,apac,mid_market,growth,sales_outbound,364,16,14,76445.87,0.08,24,5.17,32
2025-11-01,apac,mid_market,enterprise,organic,632,38,17,333316.29,0.044,56,4.92,37
2025-11-01,apac,mid_market,enterprise,paid_search,721,36,18,366731.11,0.078,78,4.74,46
2025-11-01,apac,mid_market,enterprise,partner,794,37,24,427077.5,0.025,74,4.04,41
2025-11-01,apac,mid_market,enterprise,sales_outbound,936,54,25,455950.95,0.117,124,6.4,37
2025-11-01,apac,enterprise,starter,organic,46,2,1,9380.72,0.062,8,7.92,46
2025-11-01,apac,enterprise,starter,paid_search,62,2,1,13384.94,0.007,6,6.58,43
2025-11-01,apac,enterprise,starter,partner,63,3,1,13546.04,0.011,7,6.47,40
2025-11-01,apac,enterprise,starter,sales_outbound,57,3,1,10793.65,0.129,4,7.23,43
2025-11-01,apac,enterprise,growth,organic,113,5,2,58253.52,0.012,8,4.5,41
2025-11-01,apac,enterprise,growth,paid_search,130,5,3,65321.54,0.037,15,4.29,44
2025-11-01,apac,enterprise,growth,partner,143,7,2,72226.76,0.032,13,4.24,44
2025-11-01,apac,enterprise,growth,sales_outbound,157,8,3,76676.5,0.064,19,3.61,53
2025-11-01,apac,enterprise,enterprise,organic,295,10,8,368637.22,0.009,35,4.36,53
2025-11-01,apac,enterprise,enterprise,paid_search,312,14,4,386339.93,0.018,22,4.55,51
2025-11-01,apac,enterprise,enterprise,partner,341,11,7,406340.12,0.055,40,3.07,57
2025-11-01,apac,enterprise,enterprise,sales_outbound,391,15,8,478246.73,0.03,25,2.27,57
2025-11-01,latin_america,startup,starter,organic,168,10,9,7109.54,0.07,16,8.85,24
2025-11-01,latin_america,startup,starter,paid_search,180,11,7,7895.85,0.036,27,3.93,32
2025-11-01,latin_america,startup,starter,partner,200,14,11,8800.47,0.033,35,7.45,17
2025-11-01,latin_america,startup,starter,sales_outbound,207,13,9,8449.14,0.103,29,4.57,32
2025-11-01,latin_america,startup,growth,organic,373,29,16,38454.01,0.056,35,5.91,29
2025-11-01,latin_america,startup,growth,paid_search,414,28,21,41912.24,0.073,48,6.61,34
2025-11-01,latin_america,startup,growth,partner,456,31,25,48156.19,0.033,42,2.84,24
2025-11-01,latin_america,startup,growth,sales_outbound,500,39,24,49035.11,0.102,60,4.24,33
2025-11-01,latin_america,startup,enterprise,organic,911,56,48,226729.3,0.057,92,3.11,32
2025-11-01,latin_america,startup,enterprise,paid_search,1011,69,49,254819.17,0.045,137,4.13,36
2025-11-01,latin_america,startup,enterprise,partner,1063,62,49,257545.23,0.082,90,5.45,32
2025-11-01,latin_america,startup,enterprise,sales_outbound,1201,81,60,287810.36,0.092,112,2.7,32
2025-11-01,latin_america,mid_market,starter,organic,92,5,3,7311.49,0.002,15,5.84,33
2025-11-01,latin_america,mid_market,starter,paid_search,108,7,3,8221.84,0.044,20,8.27,33
2025-11-01,latin_america,mid_market,starter,partner,114,6,4,8633.22,0.049,10,8.26,36
2025-11-01,latin_america,mid_market,starter,sales_outbound,121,7,5,9076.61,0.058,17,9.2,36
2025-11-01,latin_america,mid_market,growth,organic,227,10,8,41995.24,0.032,15,3.47,42
2025-11-01,latin_america,mid_market,growth,paid_search,247,12,7,44892.76,0.049,20,5.92,44
2025-11-01,latin_america,mid_market,growth,partner,265,12,9,47809.78,0.056,33,5.56,36
2025-11-01,latin_america,mid_market,growth,sales_outbound,318,17,9,54758.4,0.099,31,3.07,43
2025-11-01,latin_america,mid_market,enterprise,organic,549,29,16,229222.05,0.096,76,3.2,48
2025-11-01,latin_america,mid_market,enterprise,paid_search,626,39,21,266865.02,0.077,64,2.97,50
2025-11-01,latin_america,mid_market,enterprise,partner,686,43,18,304483.05,0.039,52,3.12,49
2025-11-01,latin_america,mid_market,enterprise,sales_outbound,777,41,20,330160.01,0.08,58,3.96,45
2025-11-01,latin_america,enterprise,starter,organic,40,2,1,6916.61,0.05,4,6.83,49
2025-11-01,latin_america,enterprise,starter,paid_search,45,2,1,7846.71,0.042,5,6.93,44
2025-11-01,latin_america,enterprise,starter,partner,50,2,1,8936.99,0.018,6,7.75,41
2025-11-01,latin_america,enterprise,starter,sales_outbound,55,3,1,8989.77,0.102,8,6.9,41
2025-11-01,latin_america,enterprise,growth,organic,99,5,1,41127.9,0.049,13,5.69,44
2025-11-01,latin_america,enterprise,growth,paid_search,112,6,3,48876.97,0.001,7,5.05,49
2025-11-01,latin_america,enterprise,growth,partner,119,4,1,51983.77,0.0,17,4.26,45
2025-11-01,latin_america,enterprise,growth,sales_outbound,122,6,2,49190.62,0.077,12,6.84,46
2025-11-01,latin_america,enterprise,enterprise,organic,228,10,4,230588.64,0.042,21,3.57,48
2025-11-01,latin_america,enterprise,enterprise,paid_search,276,10,5,278842.25,0.043,26,4.4,54
2025-11-01,latin_america,enterprise,enterprise,partner,301,13,5,296791.14,0.066,21,3.89,53
2025-11-01,latin_america,enterprise,enterprise,sales_outbound,320,16,5,303026.06,0.103,30,2.51,50
2025-12-01,north_america,startup,starter,organic,291,16,13,21462.9,0.011,22,5.27,23
2025-12-01,north_america,startup,starter,paid_search,332,22,17,24041.21,0.029,37,6.5,23
2025-12-01,north_america,startup,starter,partner,346,25,17,24538.93,0.049,56,10.99,25
2025-12-01,north_america,startup,starter,sales_outbound,410,28,22,28435.83,0.07,60,4.4,26
2025-12-01,north_america,startup,growth,organic,680,46,29,117691.67,0.033,94,4.07,35
2025-12-01,north_america,startup,growth,paid_search,805,45,36,134427.42,0.067,57,4.46,29
2025-12-01,north_america,startup,growth,partner,864,61,37,141960.25,0.082,83,5.14,22
2025-12-01,north_america,startup,growth,sales_outbound,942,67,40,153427.29,0.09,103,4.16,24
2025-12-01,north_america,startup,enterprise,organic,1583,109,75,653215.33,0.046,153,2.96,35
2025-12-01,north_america,startup,enterprise,paid_search,1851,108,96,734981.11,0.082,183,3.42,34
2025-12-01,north_america,startup,enterprise,partner,1986,139,94,810920.57,0.056,121,0.4,40
2025-12-01,north_america,startup,enterprise,sales_outbound,2351,158,102,914196.18,0.101,286,2.57,38
2025-12-01,north_america,mid_market,starter,organic,175,10,6,21285.85,0.068,21,7.78,27
2025-12-01,north_america,mid_market,starter,paid_search,194,13,6,23293.07,0.08,26,4.33,45
2025-12-01,north_america,mid_market,starter,partner,217,10,6,26677.66,0.058,23,9.53,27
2025-12-01,north_america,mid_market,starter,sales_outbound,255,14,7,30850.13,0.073,25,8.68,31
2025-12-01,north_america,mid_market,growth,organic,411,24,14,128089.43,0.005,46,3.11,35
2025-12-01,north_america,mid_market,growth,paid_search,460,24,16,138893.92,0.036,37,5.44,35
2025-12-01,north_america,mid_market,growth,partner,522,22,19,159903.41,0.022,64,2.98,34
2025-12-01,north_america,mid_market,growth,sales_outbound,574,30,17,161988.83,0.099,41,5.76,37
2025-12-01,north_america,mid_market,enterprise,organic,951,43,31,704739.05,0.021,86,6.94,42
2025-12-01,north_america,mid_market,enterprise,paid_search,1175,69,45,827153.18,0.07,66,1.94,42
2025-12-01,north_america,mid_market,enterprise,partner,1181,56,45,841210.43,0.059,112,4.28,40
2025-12-01,north_america,mid_market,enterprise,sales_outbound,1247,59,32,861791.8,0.087,75,6.82,43
2025-12-01,north_america,enterprise,starter,organic,67,3,1,18987.05,0.05,6,5.83,47
2025-12-01,north_america,enterprise,starter,paid_search,84,4,2,25057.54,0.0,9,7.42,42
2025-12-01,north_america,enterprise,starter,partner,88,4,2,26198.25,0.002,11,5.92,50
2025-12-01,north_america,enterprise,starter,sales_outbound,103,4,2,28697.44,0.066,15,9.4,41
2025-12-01,north_america,enterprise,growth,organic,158,5,4,106556.1,0.058,20,4.45,45
2025-12-01,north_america,enterprise,growth,paid_search,183,8,3,121320.0,0.074,23,6.35,50
2025-12-01,north_america,enterprise,growth,partner,212,10,5,150714.64,0.007,18,4.13,45
2025-12-01,north_america,enterprise,growth,sales_outbound,230,9,4,146715.45,0.109,27,2.68,51
2025-12-01,north_america,enterprise,enterprise,organic,412,16,9,712827.24,0.0,35,3.62,55
2025-12-01,north_america,enterprise,enterprise,paid_search,475,16,9,783201.63,0.047,27,5.63,48
2025-12-01,north_america,enterprise,enterprise,partner,507,24,10,860526.08,0.019,41,4.09,48
2025-12-01,north_america,enterprise,enterprise,sales_outbound,577,20,12,881502.58,0.117,76,4.46,56
2025-12-01,emea,startup,starter,organic,249,15,10,15532.22,0.013,29,3.87,29
2025-12-01,emea,startup,starter,paid_search,267,20,14,16250.05,0.037,40,5.69,24
2025-12-01,emea,startup,starter,partner,288,22,14,17546.34,0.036,51,5.44,27
2025-12-01,emea,startup,starter,sales_outbound,311,18,13,17591.4,0.105,30,8.95,28
2025-12-01,emea,startup,growth,organic,577,34,27,85156.34,0.027,61,4.32,28
2025-12-01,emea,startup,growth,paid_search,669,49,35,101473.92,0.0,81,4.2,29
2025-12-01,emea,startup,growth,partner,669,45,29,101473.92,0.0,94,5.78,23
2025-12-01,emea,startup,growth,sales_outbound,829,54,39,113042.71,0.101,63,4.83,25
2025-12-01,emea,startup,enterprise,organic,1500,90,75,538293.36,0.021,105,5.9,32
2025-12-01,emea,startup,enterprise,paid_search,1601,115,84,539326.69,0.081,217,5.53,35
2025-12-01,emea,startup,enterprise,partner,1751,127,81,604619.46,0.058,110,4.93,33
2025-12-01,emea,startup,enterprise,sales_outbound,1892,125,86,644290.78,0.071,183,6.44,35
2025-12-01,emea,mid_market,starter,organic,140,6,4,15050.45,0.028,25,7.14,31
2025-12-01,emea,mid_market,starter,paid_search,161,9,6,17557.31,0.014,31,7.48,38
2025-12-01,emea,mid_market,starter,partner,178,9,6,18210.29,0.075,19,6.64,33
2025-12-01,emea,mid_market,starter,sales_outbound,187,11,6,19131.03,0.075,28,9.81,36
2025-12-01,emea,mid_market,growth,organic,347,22,11,88147.05,0.043,34,5.82,42
2025-12-01,emea,mid_market,growth,paid_search,397,25,12,102218.29,0.03,46,5.02,35
2025-12-01,emea,mid_market,growth,partner,440,22,13,110837.13,0.051,54,1.81,42
2025-12-01,emea,mid_market,growth,sales_outbound,478,28,14,117744.94,0.072,34,3.62,40
2025-12-01,emea,mid_market,enterprise,organic,863,44,27,514291.84,0.071,83,2.96,43
2025-12-01,emea,mid_market,enterprise,paid_search,964,47,37,604782.21,0.022,124,3.44,47
2025-12-01,emea,mid_market,enterprise,partner,1027,52,29,658799.96,0.0,108,4.52,44
2025-12-01,emea,mid_market,enterprise,sales_outbound,1141,60,38,675570.17,0.077,76,3.11,46
2025-12-01,emea,enterprise,starter,organic,61,3,1,15035.28,0.025,10,8.75,43
2025-12-01,emea,enterprise,starter,paid_search,67,3,2,15887.47,0.062,10,6.61,45
2025-12-01,emea,enterprise,starter,partner,76,4,2,18309.8,0.047,11,10.27,37
2025-12-01,emea,enterprise,starter,sales_outbound,82,4,2,19568.74,0.056,8,9.09,41
2025-12-01,emea,enterprise,growth,organic,146,6,3,84772.13,0.043,14,4.21,52
2025-12-01,emea,enterprise,growth,paid_search,169,9,4,99152.0,0.033,22,5.63,41
2025-12-01,emea,enterprise,growth,partner,171,7,3,101051.64,0.026,18,3.69,44
2025-12-01,emea,enterprise,growth,sales_outbound,199,7,5,115304.1,0.045,26,3.88,41
2025-12-01,emea,enterprise,enterprise,organic,361,18,8,511316.01,0.034,26,4.13,56
2025-12-01,emea,enterprise,enterprise,paid_search,397,21,6,551246.12,0.053,43,5.1,52
2025-12-01,emea,enterprise,enterprise,partner,422,21,10,606996.97,0.019,54,7.87,53
2025-12-01,emea,enterprise,enterprise,sales_outbound,453,24,12,595793.43,0.103,60,3.8,57
2025-12-01,apac,startup,starter,organic,206,12,8,10502.33,0.062,17,6.68,26
2025-12-01,apac,startup,starter,paid_search,246,18,12,12501.5,0.065,32,6.81,23
2025-12-01,apac,startup,starter,partner,272,20,13,13941.07,0.057,49,8.53,23
2025-12-01,apac,startup,starter,sales_outbound,276,19,13,13591.04,0.094,46,7.21,15
2025-12-01,apac,startup,growth,organic,513,32,25,65312.15,0.024,46,6.09,26
2025-12-01,apac,startup,growth,paid_search,603,41,30,72365.56,0.08,61,3.81,26
2025-12-01,apac,startup,growth,partner,643,49,32,83876.01,0.0,68,4.88,30
2025-12-01,apac,startup,growth,sales_outbound,666,45,35,78970.5,0.091,38,5.66,29
2025-12-01,apac,startup,enterprise,organic,1291,99,63,382151.31,0.061,93,7.36,41
2025-12-01,apac,startup,enterprise,paid_search,1406,102,55,400679.64,0.096,187,5.37,33
2025-12-01,apac,startup,enterprise,partner,1507,113,78,457016.47,0.038,110,6.34,33
2025-12-01,apac,startup,enterprise,sales_outbound,1656,114,68,458873.24,0.121,234,2.14,37
2025-12-01,apac,mid_market,starter,organic,121,6,5,11071.69,0.038,19,3.79,48
2025-12-01,apac,mid_market,starter,paid_search,140,6,4,12663.74,0.049,18,3.17,39
2025-12-01,apac,mid_market,starter,partner,160,8,6,14579.38,0.042,13,6.51,37
2025-12-01,apac,mid_market,starter,sales_outbound,182,11,5,15510.76,0.104,28,5.58,31
2025-12-01,apac,mid_market,growth,organic,299,19,10,65729.8,0.037,40,7.85,36
2025-12-01,apac,mid_market,growth,paid_search,345,19,9,75369.54,0.043,33,6.85,37
2025-12-01,apac,mid_market,growth,partner,376,19,13,78966.06,0.08,48,3.53,40
2025-12-01,apac,mid_market,growth,sales_outbound,392,24,13,82505.29,0.078,34,7.32,31
2025-12-01,apac,mid_market,enterprise,organic,738,39,22,389627.74,0.043,96,4.19,44
2025-12-01,apac,mid_market,enterprise,paid_search,841,45,29,444934.59,0.041,56,2.63,48
2025-12-01,apac,mid_market,enterprise,partner,898,42,23,495402.17,0.0,77,4.82,48
2025-12-01,apac,mid_market,enterprise,sales_outbound,1062,57,32,523187.73,0.107,143,1.2,50
2025-12-01,apac,enterprise,starter,organic,52,2,1,10864.31,0.039,5,6.84,49
2025-12-01,apac,enterprise,starter,paid_search,63,2,1,13285.8,0.03,11,6.94,44
2025-12-01,apac,enterprise,starter,partner,60,2,1,12574.88,0.036,10,7.3,41
2025-12-01,apac,enterprise,starter,sales_outbound,68,3,2,13793.23,0.067,7,7.17,38
2025-12-01,apac,enterprise,growth,organic,119,6,2,60601.52,0.024,16,3.95,51
2025-12-01,apac,enterprise,growth,paid_search,149,8,3,72147.45,0.072,19,3.06,43
2025-12-01,apac,enterprise,growth,partner,155,7,4,77721.62,0.039,12,4.35,47
2025-12-01,apac,enterprise,growth,sales_outbound,154,5,4,73443.55,0.086,22,1.38,57
2025-12-01,apac,enterprise,enterprise,organic,291,12,7,350061.93,0.046,33,3.42,53
2025-12-01,apac,enterprise,enterprise,paid_search,356,14,9,430947.88,0.04,44,3.98,53
2025-12-01,apac,enterprise,enterprise,partner,388,14,9,485830.18,0.007,36,5.98,52
2025-12-01,apac,enterprise,enterprise,sales_outbound,440,22,6,489355.84,0.118,52,5.28,55
2025-12-01,latin_america,startup,starter,organic,165,13,9,7140.26,0.049,31,8.87,29
2025-12-01,latin_america,startup,starter,paid_search,208,12,10,9275.54,0.02,34,8.44,30
2025-12-01,latin_america,startup,starter,partner,201,14,9,8844.48,0.033,16,5.31,26
2025-12-01,latin_america,startup,starter,sales_outbound,223,13,9,10147.39,0.0,34,5.14,22
2025-12-01,latin_america,startup,growth,organic,422,30,20,41616.07,0.097,59,3.43,31
2025-12-01,latin_america,startup,growth,paid_search,531,34,24,54510.88,0.06,54,2.7,33
2025-12-01,latin_america,startup,growth,partner,503,31,20,50757.56,0.076,59,3.89,27
2025-12-01,latin_america,startup,growth,sales_outbound,558,32,28,58074.83,0.047,37,3.44,29
2025-12-01,latin_america,startup,enterprise,organic,1116,86,50,286291.22,0.028,76,2.4,39
2025-12-01,latin_america,startup,enterprise,paid_search,1166,70,62,288347.18,0.063,78,2.14,40
2025-12-01,latin_america,startup,enterprise,partner,1187,71,49,306698.02,0.021,94,3.3,41
2025-12-01,latin_america,startup,enterprise,sales_outbound,1291,94,62,314829.76,0.076,97,1.4,40
2025-12-01,latin_america,mid_market,starter,organic,98,5,4,7562.01,0.031,16,6.81,26
2025-12-01,latin_america,mid_market,starter,paid_search,122,8,3,9345.93,0.038,18,6.52,37
2025-12-01,latin_america,mid_market,starter,partner,126,7,4,10033.63,0.0,17,9.98,35
2025-12-01,latin_america,mid_market,starter,sales_outbound,151,7,6,11218.8,0.067,20,6.93,30
2025-12-01,latin_america,mid_market,growth,organic,254,15,9,46407.75,0.044,30,6.63,32
2025-12-01,latin_america,mid_market,growth,paid_search,280,14,8,49606.28,0.073,15,4.02,34
2025-12-01,latin_america,mid_market,growth,partner,302,16,8,55928.04,0.031,43,5.46,33
2025-12-01,latin_america,mid_market,growth,sales_outbound,322,18,12,57847.23,0.06,37,5.33,37
2025-12-01,latin_america,mid_market,enterprise,organic,620,28,16,283493.11,0.01,87,4.67,49
2025-12-01,latin_america,mid_market,enterprise,paid_search,688,42,24,315539.19,0.007,40,3.33,41
2025-12-01,latin_america,mid_market,enterprise,partner,690,30,21,302115.53,0.052,87,4.43,40
2025-12-01,latin_america,mid_market,enterprise,sales_outbound,830,39,28,356514.06,0.07,69,4.01,48
2025-12-01,latin_america,enterprise,starter,organic,45,2,1,7822.14,0.045,7,5.63,54
2025-12-01,latin_america,enterprise,starter,paid_search,50,2,1,8345.43,0.083,7,7.58,41
2025-12-01,latin_america,enterprise,starter,partner,50,2,1,8900.58,0.022,8,7.64,41
2025-12-01,latin_america,enterprise,starter,sales_outbound,57,2,1,9544.92,0.08,10,8.52,42
2025-12-01,latin_america,enterprise,growth,organic,101,3,2,40061.58,0.092,11,3.21,43
2025-12-01,latin_america,enterprise,growth,paid_search,123,5,2,49056.52,0.087,11,4.04,50
2025-12-01,latin_america,enterprise,growth,partner,129,5,2,53872.66,0.044,13,3.87,45
2025-12-01,latin_america,enterprise,growth,sales_outbound,137,6,2,55418.19,0.074,9,3.86,39
2025-12-01,latin_america,enterprise,enterprise,organic,241,8,4,254421.96,0.0,21,5.29,55
2025-12-01,latin_america,enterprise,enterprise,paid_search,301,15,7,315856.95,0.006,33,5.54,51
2025-12-01,latin_america,enterprise,enterprise,partner,315,12,5,303944.51,0.086,45,5.34,53
2025-12-01,latin_america,enterprise,enterprise,sales_outbound,335,17,6,331376.69,0.063,43,5.12,55
